[2024-08-10 16:52:11,295][INFO][Starting threadclient_request_handler]
[2024-08-11 10:39:32,481][ERROR][module 'Type' has no attribute 'QueryType']
[2024-08-11 10:40:01,332][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:40:01,332][ERROR][module 'Type' has no attribute 'QueryType']
[2024-08-11 10:40:41,529][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:40:41,529][ERROR][module 'Type' has no attribute 'QueryType']
[2024-08-11 10:40:51,979][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 10:40:51,979][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 10:40:51,979][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 10:40:52,906][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 10:40:55,689][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:40:55,689][ERROR][__init__() missing 3 required positional arguments: 'userId', 'action', and 'message']
[2024-08-11 10:43:29,017][INFO][CHAT_LOG USER_ID: 6768166922 Query: J]
[2024-08-11 10:43:29,017][ERROR][__init__() missing 3 required positional arguments: 'userId', 'action', and 'message']
[2024-08-11 10:43:29,868][INFO][CHAT_LOG USER_ID: 6768166922 Query: J]
[2024-08-11 10:43:29,868][ERROR][__init__() missing 3 required positional arguments: 'userId', 'action', and 'message']
[2024-08-11 10:43:31,659][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:43:31,659][ERROR][__init__() missing 3 required positional arguments: 'userId', 'action', and 'message']
[2024-08-11 10:47:19,331][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 10:47:19,331][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 10:47:19,331][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 10:47:20,352][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 10:47:24,004][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:47:24,004][ERROR][__init__() missing 3 required positional arguments: 'userId', 'action', and 'message']
[2024-08-11 10:52:23,835][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 10:52:23,835][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 10:52:23,835][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 10:52:24,714][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 10:52:36,198][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 10:52:36,198][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 10:52:36,198][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:05:20,520][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 11:05:20,520][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 11:05:20,521][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 11:05:21,288][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 11:05:29,600][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 11:05:29,603][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:05:29,604][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:05:29,604][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:06:40,099][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 11:06:40,099][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 11:06:40,099][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 11:06:41,091][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 11:06:56,765][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 11:06:56,765][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:06:56,765][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:06:56,765][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:07:11,852][INFO][CHAT_LOG USER_ID: 6768166922 Query: J]
[2024-08-11 11:07:11,852][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:07:11,852][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:07:11,852][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:07:17,119][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hv]
[2024-08-11 11:07:17,119][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:07:17,119][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:07:17,119][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:07:18,709][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hvv]
[2024-08-11 11:07:18,709][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:07:18,709][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:07:18,709][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:07:24,262][INFO][CHAT_LOG USER_ID: 6768166922 Query: Ggh]
[2024-08-11 11:07:24,262][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:07:24,262][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:07:24,262][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:10:53,148][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 11:10:53,148][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 11:10:53,148][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 11:10:54,011][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 11:10:58,438][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 11:10:58,438][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:10:58,438][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:10:58,438][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:15:06,559][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 11:15:06,559][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 11:15:06,559][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 11:15:07,391][ERROR][Unhandled exception (full traceback for debug level): A request to the Telegram API was unsuccessful. Error code: 409. Description: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running]
[2024-08-11 11:15:09,291][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 11:15:09,291][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:15:09,291][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:15:09,291][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:15:23,051][INFO][CHAT_LOG USER_ID: 6768166922 Query: Good]
[2024-08-11 11:15:23,051][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:15:23,051][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:15:23,051][ERROR][object NoneType can't be used in 'await' expression]
[2024-08-11 11:22:36,538][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 11:22:36,538][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 11:22:36,538][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 11:22:41,457][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 11:22:41,457][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:22:41,457][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:22:49,019][INFO][CHAT_LOG USER_ID: 6768166922 Query: Good]
[2024-08-11 11:22:49,019][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:22:49,034][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:22:52,633][INFO][CHAT_LOG USER_ID: 6768166922 Query: Cool]
[2024-08-11 11:22:52,633][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:22:52,633][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 11:23:18,290][INFO][CHAT_LOG USER_ID: 6768166922 Query: Cool]
[2024-08-11 11:23:18,290][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 11:23:18,290][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:36:24,764][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 13:36:24,764][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 13:36:24,764][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 13:36:34,214][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 13:36:34,214][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:36:34,214][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:36:34,214][ERROR]['Message' object has no attribute 'userId']
[2024-08-11 13:37:14,689][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 13:37:14,689][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 13:37:14,689][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 13:37:19,098][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 13:37:19,098][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:37:19,104][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:49:45,220][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 13:49:45,220][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 13:49:45,220][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 13:49:57,878][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 13:49:57,878][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:49:57,894][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:52:55,359][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 13:52:55,359][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 13:52:55,359][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 13:53:02,022][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 13:53:02,022][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:53:02,022][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:59:01,099][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 13:59:01,099][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 13:59:01,099][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 13:59:16,070][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 13:59:16,070][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:59:16,070][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:59:16,861][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: wrong file identifier/HTTP URL specified]
[2024-08-11 13:59:34,141][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 13:59:34,141][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 13:59:34,143][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 13:59:35,161][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: wrong file identifier/HTTP URL specified]
[2024-08-11 14:00:16,209][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:00:16,209][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:00:16,209][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:00:28,818][INFO][CHAT_LOG USER_ID: 6768166922 Query: J]
[2024-08-11 14:00:28,818][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:00:28,818][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:00:29,622][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: wrong file identifier/HTTP URL specified]
[2024-08-11 14:02:12,796][INFO][CHAT_LOG USER_ID: 6768166922 Query: http://ftp.tufanonline.com.bd/Data/disk1/movies/animation/new/Baby%20Sharks%20Big%20Movie%20%282023%29/Baby.Sharks.Big.Movie.2023.720p.WEBRip.x264.AAC-%5BYTS.MX%5D.mp4]
[2024-08-11 14:02:12,796][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:02:12,796][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:02:13,742][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: wrong file identifier/HTTP URL specified]
[2024-08-11 14:08:34,470][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:08:34,470][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:08:34,470][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:08:42,899][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 14:08:42,899][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:08:42,899][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:09:21,182][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:09:21,182][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:09:21,183][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:09:29,349][INFO][CHAT_LOG USER_ID: 6768166922 Query: Hi]
[2024-08-11 14:09:29,349][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:09:29,349][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:09:29,972][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: can't parse entities: Unsupported start tag "!doctype" at byte offset 13]
[2024-08-11 14:10:01,080][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:10:01,080][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:10:01,080][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:10:03,392][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 14:10:03,392][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:10:03,408][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:10:04,165][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: can't parse entities: Unsupported start tag "head" at byte offset 1]
[2024-08-11 14:10:34,640][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:10:34,640][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:10:34,640][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:10:37,073][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 14:10:37,073][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:10:37,076][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:10:37,656][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: can't parse entities: Unsupported start tag "body" at byte offset 2]
[2024-08-11 14:10:55,610][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:10:55,610][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:10:55,610][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:10:57,507][INFO][CHAT_LOG USER_ID: 6768166922 Query: F]
[2024-08-11 14:10:57,508][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:10:57,510][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-11 14:10:58,059][ERROR][A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: can't parse entities: Unsupported start tag "video" at byte offset 7]
[2024-08-11 14:11:44,623][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-11 14:11:44,623][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-11 14:11:44,623][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-11 14:11:48,060][INFO][CHAT_LOG USER_ID: 6768166922 Query: H]
[2024-08-11 14:11:48,060][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6768166922]
[2024-08-11 14:11:48,071][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6768166922]
[2024-08-13 19:59:01,871][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-13 19:59:01,871][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-13 19:59:01,871][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-13 20:00:07,639][INFO][CHAT_LOG USER_ID: 6850815619 Query: /start]
[2024-08-13 20:00:07,639][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
[2024-08-13 20:00:07,639][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6850815619]
[2024-08-13 20:00:07,639][ERROR]['coroutine' object has no attribute 'poll']
[2024-08-13 20:00:15,426][INFO][CHAT_LOG USER_ID: 6850815619 Query: hi]
[2024-08-13 20:00:15,426][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
[2024-08-13 20:00:15,426][ERROR]['coroutine' object has no attribute 'poll']
[2024-08-13 20:00:15,426][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6850815619]
[2024-08-13 20:01:34,250][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-13 20:01:34,250][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-13 20:01:34,252][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-13 20:02:17,113][INFO][CHAT_LOG USER_ID: 6850815619 Query: hi]
[2024-08-13 20:02:17,113][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
[2024-08-13 20:02:17,113][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6850815619]
[2024-08-13 20:06:09,968][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-13 20:06:09,968][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-13 20:06:09,968][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-13 20:06:19,125][INFO][CHAT_LOG USER_ID: 6850815619 Query: hi]
[2024-08-13 20:06:19,125][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
[2024-08-13 20:06:19,125][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6850815619]
[2024-08-13 20:08:45,263][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-13 20:08:45,263][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-13 20:08:45,263][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-13 20:08:49,307][INFO][CHAT_LOG USER_ID: 6850815619 Query: h]
[2024-08-13 20:08:49,307][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
[2024-08-13 20:08:49,307][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_BACKEND USER_ID: 6850815619]
[2024-08-13 20:20:25,467][INFO][THREAD ID: 1 NAME: TELEGRAM_LISTENER  STARTED]
[2024-08-13 20:20:25,467][INFO][THREAD ID: 4 NAME: TELEGRAM_RESPONSE_QUEUE STARTED]
[2024-08-13 20:20:25,467][INFO][THREAD ID: 2 NAME: BACKEND THREAD STARTED]
[2024-08-13 20:20:36,477][INFO][CHAT_LOG USER_ID: 6850815619 Query: h]
[2024-08-13 20:20:36,477][INFO][MESSAGE_SENT_TO_COMMON_QUEUE_FROM_TELEGRAM USER_ID: 6850815619]
